id,StopArrivalTime,BusArrivalTime,BusDepartureTime,StartStopId,EndStopId,BusType, Num Detours
16,420,420,425,S7,S8,Red,1
46,420,420,434,S7,S9,Red,1
19,420,425,434,S8,S9,Red,1
70,420,425,434,S8,S9,Red,1
146,420,425,434,S8,S9,Red,1
24,420,420,440,S6,S9,Red,1
54,420,420,440,S6,S9,Red,1
82,420,425,441,S8,S10,Red,1
107,420,420,441,S5,S7,Red,1
143,420,420,441,S5,S7,Red,1
2,420,420,445,S9,S13,Red,1
77,420,420,445,S9,S13,Red,1
239,433,441,446,S7,S8,Red,1
18,420,420,446,S6,S10,Red,1
128,420,420,451,S9,S14,Red,1
71,420,420,454,S5,S9,Red,1
121,420,420,454,S5,S9,Red,1
264,436,441,454,S7,S9,Red,1
83,420,420,454,S6,S11,Red,1
92,420,420,454,S6,S11,Red,1
78,420,446,454,S10,S11,Red,1
196,420,446,454,S10,S11,Red,1
253,434,446,454,S10,S11,Red,1
37,420,420,454,S9,S15,Red,1
63,420,420,454,S9,S15,Red,1
90,420,420,454,S9,S15,Red,1
108,420,420,454,S9,S15,Red,1
158,420,420,457,S7,S13,Red,1
231,433,434,457,S9,S13,Red,1
237,433,441,460,S7,S10,Red,1
151,420,420,463,S9,S16,Red,1
240,433,446,465,S8,S11,Red,1
15,420,420,466,S7,S15,Red,1
163,420,420,466,S7,S15,Red,1
138,420,425,466,S8,S15,Red,1
195,420,434,466,S9,S15,Red,1
51,420,441,466,S10,S15,Red,1
67,420,457,466,S13,S15,Red,1
61,420,420,475,S5,S13,Red,1
250,433,446,475,S8,S13,Red,1
66,420,420,475,S6,S15,Red,1
47,420,454,475,S11,S15,Red,1
131,420,420,481,S5,S14,Red,1
202,425,433,481,S6,S14,Red,1
243,433,446,485,S8,S15,Red,1
305,441,454,485,S9,S15,Red,1
307,441,454,485,S9,S15,Red,1
69,420,465,485,S11,S15,Red,1
9,420,475,595,S9,S2,Red,2
79,420,475,595,S9,S2,Red,2
48,420,475,595,S15,S2,Red,2
21,420,601,723,S2,S3,Red,1
34,420,601,723,S2,S3,Red,1
85,420,601,723,S2,S3,Red,1
149,420,490,620,S8,S2,Red,2
30,420,490,620,S10,S2,Red,2
91,420,490,620,S15,S2,Red,2
73,420,601,723,S2,S4,Red,1
106,420,497,503,S3,S4,Red,1
43,420,601,723,S2,S5,Red,1
86,420,601,723,S2,S5,Red,1
104,420,497,513,S3,S5,Red,1
171,420,626,751,S2,S3,Red,1
183,420,626,751,S2,S3,Red,1
186,420,626,751,S2,S3,Red,1
200,420,626,751,S2,S3,Red,1
29,420,508,634,S5,S2,Red,2
33,420,508,634,S5,S2,Red,2
75,420,508,634,S5,S2,Red,2
123,420,508,634,S5,S2,Red,2
145,420,508,634,S5,S2,Red,2
156,420,508,634,S5,S2,Red,2
115,420,626,751,S2,S5,Red,1
117,420,626,751,S2,S5,Red,1
139,420,626,751,S2,S5,Red,1
142,420,626,751,S2,S5,Red,1
170,420,626,751,S2,S5,Red,1
140,420,513,530,S3,S5,Red,1
219,430,641,764,S2,S3,Red,1
224,431,641,764,S2,S3,Red,1
280,439,641,764,S2,S3,Red,1
284,440,641,764,S2,S3,Red,1
302,441,641,764,S2,S3,Red,1
14,420,601,723,S2,S7,Red,1
271,439,497,647,S9,S2,Red,2
5,420,503,536,S4,S8,Red,1
35,420,601,723,S2,S9,Red,1
60,420,601,723,S2,S9,Red,1
76,420,601,723,S2,S9,Red,1
87,420,601,723,S2,S9,Red,1
10,420,503,543,S4,S9,Red,1
176,420,513,543,S5,S9,Red,1
135,420,626,751,S2,S6,Red,1
132,420,513,544,S3,S6,Red,1
382,454,653,781,S2,S3,Red,1
390,454,653,781,S2,S3,Red,1
207,425,641,764,S2,S5,Red,1
210,425,641,764,S2,S5,Red,1
274,439,641,764,S2,S5,Red,1
287,440,641,764,S2,S5,Red,1
401,457,653,781,S2,S4,Red,1
412,460,653,781,S2,S4,Red,1
206,425,530,553,S5,S7,Red,1
41,420,601,723,S2,S11,Red,1
64,420,497,556,S3,S11,Red,1
49,420,601,723,S2,S12,Red,1
342,447,653,781,S2,S5,Red,1
397,454,653,781,S2,S5,Red,1
402,457,653,781,S2,S5,Red,1
406,457,653,781,S2,S5,Red,1
425,460,653,781,S2,S5,Red,1
190,420,626,751,S2,S9,Red,1
136,420,513,563,S3,S9,Red,1
1,420,601,723,S2,S13,Red,1
36,420,601,723,S2,S13,Red,1
165,420,626,751,S2,S10,Red,1
154,420,513,569,S3,S10,Red,1
180,420,533,572,S3,S7,Red,1
12,420,601,723,S2,S14,Red,1
20,420,601,723,S2,S14,Red,1
58,420,601,723,S2,S14,Red,1
209,425,641,764,S2,S8,Red,1
194,420,530,575,S5,S11,Red,1
368,451,563,575,S9,S11,Red,1
317,445,653,781,S2,S6,Red,1
372,454,653,781,S2,S6,Red,1
3,420,601,723,S2,S15,Red,1
11,420,601,723,S2,S15,Red,1
179,420,513,577,S5,S15,Red,1
261,436,536,577,S8,S15,Red,1
144,420,573,577,S14,S15,Red,1
152,420,626,751,S2,S12,Red,1
162,420,626,751,S2,S12,Red,1
203,425,626,751,S2,S12,Red,1
232,433,641,764,S2,S9,Red,1
238,433,641,764,S2,S9,Red,1
285,440,641,764,S2,S9,Red,1
344,447,653,781,S2,S7,Red,1
257,434,562,585,S5,S7,Red,1
265,436,562,585,S5,S7,Red,1
119,420,626,751,S2,S13,Red,1
178,420,626,751,S2,S13,Red,1
213,430,530,587,S5,S13,Red,1
216,430,641,764,S2,S10,Red,1
233,433,641,764,S2,S10,Red,1
379,454,582,588,S9,S10,Red,1
329,446,653,781,S2,S8,Red,1
381,454,653,781,S2,S8,Red,1
109,420,626,751,S2,S14,Red,1
278,439,544,593,S6,S14,Red,1
339,446,553,593,S7,S14,Red,1
290,440,569,593,S10,S14,Red,1
341,447,569,593,S10,S14,Red,1
217,430,641,764,S2,S11,Red,1
286,440,641,764,S2,S11,Red,1
247,433,551,594,S5,S11,Red,1
9,420,475,595,S9,S2,Red,2
79,420,475,595,S9,S2,Red,2
48,420,475,595,S15,S2,Red,2
340,446,653,781,S2,S9,Red,1
378,454,653,781,S2,S9,Red,1
277,439,562,597,S5,S9,Red,1
424,460,585,597,S7,S9,Red,1
236,433,533,598,S3,S12,Red,1
153,420,626,751,S2,S15,Red,1
204,425,530,599,S5,S15,Red,1
205,425,530,599,S5,S15,Red,1
293,441,544,599,S6,S15,Red,1
377,454,563,599,S9,S15,Red,1
113,420,575,599,S11,S15,Red,1
26,420,579,599,S12,S15,Red,1
56,420,579,599,S12,S15,Red,1
281,440,587,599,S13,S15,Red,1
359,450,653,781,S2,S10,Red,1
181,420,533,605,S3,S13,Red,1
383,454,582,605,S9,S13,Red,1
352,450,653,781,S2,S11,Red,1
241,433,545,609,S3,S11,Red,1
249,433,545,609,S3,S11,Red,1
268,436,575,611,S8,S14,Red,1
385,454,588,611,S10,S14,Red,1
292,441,605,611,S13,S14,Red,1
175,420,626,751,S2,S16,Red,1
282,440,599,612,S15,S16,Red,1
270,436,641,764,S2,S15,Red,1
272,439,641,764,S2,S15,Red,1
211,430,533,615,S3,S15,Red,1
215,430,551,615,S5,S15,Red,1
225,431,551,615,S5,S15,Red,1
384,454,582,615,S9,S15,Red,1
304,441,589,620,S8,S13,Red,1
149,420,490,620,S8,S2,Red,2
30,420,490,620,S10,S2,Red,2
91,420,490,620,S15,S2,Red,2
21,420,601,723,S2,S3,Red,1
34,420,601,723,S2,S3,Red,1
85,420,601,723,S2,S3,Red,1
391,454,585,625,S7,S14,Red,1
234,433,641,764,S2,S16,Red,1
409,457,588,626,S10,S16,Red,1
362,451,653,781,S2,S15,Red,1
25,420,551,628,S4,S15,Red,1
262,436,562,628,S5,S15,Red,1
419,460,597,628,S9,S15,Red,1
256,434,609,628,S11,S15,Red,1
267,436,625,628,S14,S15,Red,1
73,420,601,723,S2,S4,Red,1
29,420,508,634,S5,S2,Red,2
33,420,508,634,S5,S2,Red,2
75,420,508,634,S5,S2,Red,2
123,420,508,634,S5,S2,Red,2
145,420,508,634,S5,S2,Red,2
156,420,508,634,S5,S2,Red,2
386,454,653,781,S2,S16,Red,1
328,446,589,639,S8,S16,Red,1
43,420,601,723,S2,S5,Red,1
86,420,601,723,S2,S5,Red,1
271,439,497,647,S9,S2,Red,2
171,420,626,751,S2,S3,Red,1
183,420,626,751,S2,S3,Red,1
186,420,626,751,S2,S3,Red,1
200,420,626,751,S2,S3,Red,1
14,420,601,723,S2,S7,Red,1
219,430,641,764,S2,S3,Red,1
224,431,641,764,S2,S3,Red,1
280,439,641,764,S2,S3,Red,1
284,440,641,764,S2,S3,Red,1
302,441,641,764,S2,S3,Red,1
115,420,626,751,S2,S5,Red,1
117,420,626,751,S2,S5,Red,1
139,420,626,751,S2,S5,Red,1
142,420,626,751,S2,S5,Red,1
170,420,626,751,S2,S5,Red,1
35,420,601,723,S2,S9,Red,1
60,420,601,723,S2,S9,Red,1
76,420,601,723,S2,S9,Red,1
87,420,601,723,S2,S9,Red,1
266,436,624,670,S3,S9,Red,1
297,441,624,670,S3,S9,Red,1
382,454,653,781,S2,S3,Red,1
390,454,653,781,S2,S3,Red,1
442,463,660,678,S7,S10,Red,1
135,420,626,751,S2,S6,Red,1
351,450,666,680,S5,S6,Red,1
207,425,641,764,S2,S5,Red,1
210,425,641,764,S2,S5,Red,1
274,439,641,764,S2,S5,Red,1
287,440,641,764,S2,S5,Red,1
401,457,653,781,S2,S4,Red,1
412,460,653,781,S2,S4,Red,1
41,420,601,723,S2,S11,Red,1
460,465,670,683,S9,S11,Red,1
464,466,670,683,S9,S11,Red,1
49,420,601,723,S2,S12,Red,1
342,447,653,781,S2,S5,Red,1
397,454,653,781,S2,S5,Red,1
402,457,653,781,S2,S5,Red,1
406,457,653,781,S2,S5,Red,1
425,460,653,781,S2,S5,Red,1
1,420,601,723,S2,S13,Red,1
36,420,601,723,S2,S13,Red,1
447,463,670,694,S9,S13,Red,1
190,420,626,751,S2,S9,Red,1
298,441,649,699,S3,S9,Red,1
308,441,666,699,S5,S9,Red,1
411,460,680,699,S6,S9,Red,1
417,460,680,699,S6,S9,Red,1
12,420,601,723,S2,S14,Red,1
20,420,601,723,S2,S14,Red,1
58,420,601,723,S2,S14,Red,1
331,446,683,700,S11,S14,Red,1
3,420,601,723,S2,S15,Red,1
11,420,601,723,S2,S15,Red,1
120,420,630,705,S4,S15,Red,1
283,440,640,705,S5,S15,Red,1
438,463,670,705,S9,S15,Red,1
209,425,641,764,S2,S8,Red,1
346,447,664,706,S3,S8,Red,1
353,450,682,706,S5,S8,Red,1
357,450,682,706,S5,S8,Red,1
317,445,653,781,S2,S6,Red,1
372,454,653,781,S2,S6,Red,1
122,420,682,707,S4,S6,Red,1
165,420,626,751,S2,S10,Red,1
338,446,666,707,S5,S10,Red,1
300,441,649,713,S3,S11,Red,1
487,468,699,713,S9,S11,Red,1
492,472,699,713,S9,S11,Red,1
232,433,641,764,S2,S9,Red,1
238,433,641,764,S2,S9,Red,1
285,440,641,764,S2,S9,Red,1
358,450,682,715,S5,S9,Red,1
344,447,653,781,S2,S7,Red,1
394,454,693,716,S5,S7,Red,1
152,420,626,751,S2,S12,Red,1
162,420,626,751,S2,S12,Red,1
203,425,626,751,S2,S12,Red,1
329,446,653,781,S2,S8,Red,1
381,454,653,781,S2,S8,Red,1
216,430,641,764,S2,S10,Red,1
233,433,641,764,S2,S10,Red,1
1,420,601,723,S2,S13,Red,1
3,420,601,723,S2,S15,Red,1
11,420,601,723,S2,S15,Red,1
12,420,601,723,S2,S14,Red,1
14,420,601,723,S2,S7,Red,1
20,420,601,723,S2,S14,Red,1
21,420,601,723,S2,S3,Red,1
34,420,601,723,S2,S3,Red,1
35,420,601,723,S2,S9,Red,1
36,420,601,723,S2,S13,Red,1
41,420,601,723,S2,S11,Red,1
43,420,601,723,S2,S5,Red,1
49,420,601,723,S2,S12,Red,1
58,420,601,723,S2,S14,Red,1
60,420,601,723,S2,S9,Red,1
73,420,601,723,S2,S4,Red,1
76,420,601,723,S2,S9,Red,1
85,420,601,723,S2,S3,Red,1
86,420,601,723,S2,S5,Red,1
87,420,601,723,S2,S9,Red,1
119,420,626,751,S2,S13,Red,1
178,420,626,751,S2,S13,Red,1
340,446,653,781,S2,S9,Red,1
378,454,653,781,S2,S9,Red,1
475,467,707,728,S6,S9,Red,1
217,430,641,764,S2,S11,Red,1
286,440,641,764,S2,S11,Red,1
470,466,706,728,S8,S11,Red,1
109,420,626,751,S2,S14,Red,1
350,447,713,731,S11,S14,Red,1
359,450,653,781,S2,S10,Red,1
364,451,693,734,S5,S10,Red,1
422,460,693,734,S5,S10,Red,1
456,465,716,734,S7,S10,Red,1
484,468,720,734,S8,S10,Red,1
548,481,728,734,S9,S10,Red,1
153,420,626,751,S2,S15,Red,1
310,441,666,735,S5,S15,Red,1
294,441,717,735,S12,S15,Red,1
360,450,664,739,S3,S13,Red,1
352,450,653,781,S2,S11,Red,1
509,475,707,742,S6,S11,Red,1
452,465,716,742,S7,S11,Red,1
552,484,728,742,S9,S11,Red,1
554,484,728,742,S9,S11,Red,1
608,497,734,742,S10,S11,Red,1
355,450,664,744,S3,S14,Red,1
175,420,626,751,S2,S16,Red,1
270,436,641,764,S2,S15,Red,1
272,439,641,764,S2,S15,Red,1
375,454,664,747,S3,S15,Red,1
692,525,734,748,S10,S12,Red,1
493,472,742,748,S11,S12,Red,1
252,434,735,862,S3,S2,Red,2
439,463,735,862,S9,S2,Red,2
324,446,735,862,S14,S2,Red,2
468,466,735,862,S15,S2,Red,2
109,420,626,751,S2,S14,Red,1
115,420,626,751,S2,S5,Red,1
117,420,626,751,S2,S5,Red,1
119,420,626,751,S2,S13,Red,1
135,420,626,751,S2,S6,Red,1
139,420,626,751,S2,S5,Red,1
142,420,626,751,S2,S5,Red,1
152,420,626,751,S2,S12,Red,1
153,420,626,751,S2,S15,Red,1
162,420,626,751,S2,S12,Red,1
165,420,626,751,S2,S10,Red,1
170,420,626,751,S2,S5,Red,1
171,420,626,751,S2,S3,Red,1
175,420,626,751,S2,S16,Red,1
178,420,626,751,S2,S13,Red,1
183,420,626,751,S2,S3,Red,1
186,420,626,751,S2,S3,Red,1
190,420,626,751,S2,S9,Red,1
200,420,626,751,S2,S3,Red,1
203,425,626,751,S2,S12,Red,1
423,460,676,756,S3,S13,Red,1
638,503,734,756,S10,S13,Red,1
486,468,742,756,S11,S13,Red,1
234,433,641,764,S2,S16,Red,1
371,454,728,756,S11,S16,Red,1
389,454,728,756,S11,S16,Red,1
426,460,869,991,S2,S3,Red,1
485,468,869,991,S2,S3,Red,1
435,463,676,762,S3,S14,Red,1
207,425,641,764,S2,S5,Red,1
209,425,641,764,S2,S8,Red,1
210,425,641,764,S2,S5,Red,1
216,430,641,764,S2,S10,Red,1
217,430,641,764,S2,S11,Red,1
219,430,641,764,S2,S3,Red,1
224,431,641,764,S2,S3,Red,1
232,433,641,764,S2,S9,Red,1
233,433,641,764,S2,S10,Red,1
234,433,641,764,S2,S16,Red,1
238,433,641,764,S2,S9,Red,1
270,436,641,764,S2,S15,Red,1
272,439,641,764,S2,S15,Red,1
274,439,641,764,S2,S5,Red,1
280,439,641,764,S2,S3,Red,1
284,440,641,764,S2,S3,Red,1
285,440,641,764,S2,S9,Red,1
286,440,641,764,S2,S11,Red,1
287,440,641,764,S2,S5,Red,1
302,441,641,764,S2,S3,Red,1
362,451,653,781,S2,S15,Red,1
603,497,748,765,S12,S15,Red,1
414,460,762,765,S14,S15,Red,1
454,465,760,766,S3,S4,Red,1
386,454,653,781,S2,S16,Red,1
437,463,869,991,S2,S5,Red,1
451,465,869,991,S2,S5,Red,1
474,467,869,991,S2,S5,Red,1
478,467,869,991,S2,S5,Red,1
482,468,869,991,S2,S5,Red,1
301,441,763,891,S3,S2,Red,2
312,445,763,891,S3,S2,Red,2
345,447,763,891,S14,S2,Red,2
617,497,763,891,S15,S2,Red,2
317,445,653,781,S2,S6,Red,1
329,446,653,781,S2,S8,Red,1
340,446,653,781,S2,S9,Red,1
342,447,653,781,S2,S5,Red,1
344,447,653,781,S2,S7,Red,1
352,450,653,781,S2,S11,Red,1
359,450,653,781,S2,S10,Red,1
362,451,653,781,S2,S15,Red,1
372,454,653,781,S2,S6,Red,1
378,454,653,781,S2,S9,Red,1
381,454,653,781,S2,S8,Red,1
382,454,653,781,S2,S3,Red,1
386,454,653,781,S2,S16,Red,1
390,454,653,781,S2,S3,Red,1
397,454,653,781,S2,S5,Red,1
401,457,653,781,S2,S4,Red,1
402,457,653,781,S2,S5,Red,1
406,457,653,781,S2,S5,Red,1
412,460,653,781,S2,S4,Red,1
425,460,653,781,S2,S5,Red,1
565,485,898,1023,S2,S3,Red,1
614,497,898,1023,S2,S3,Red,1
629,502,898,1023,S2,S3,Red,1
630,502,898,1023,S2,S3,Red,1
631,503,898,1023,S2,S3,Red,1
655,513,898,1023,S2,S3,Red,1
393,454,776,901,S3,S2,Red,2
517,475,776,901,S9,S2,Red,2
533,477,776,901,S10,S2,Red,2
681,521,776,901,S15,S2,Red,2
532,477,869,991,S2,S6,Red,1
544,481,869,991,S2,S6,Red,1
521,475,869,991,S2,S7,Red,1
457,465,760,799,S3,S7,Red,1
684,521,908,1035,S2,S3,Red,1
691,525,908,1035,S2,S3,Red,1
711,533,908,1035,S2,S3,Red,1
735,534,908,1035,S2,S3,Red,1
782,545,908,1035,S2,S3,Red,1
506,475,869,991,S2,S8,Red,1
535,477,790,803,S6,S8,Red,1
574,486,898,1023,S2,S5,Red,1
604,497,898,1023,S2,S5,Red,1
126,420,793,919,S4,S2,Red,2
387,454,793,919,S5,S2,Red,2
520,475,793,919,S6,S2,Red,2
496,472,793,919,S11,S2,Red,2
703,530,793,919,S15,S2,Red,2
488,468,793,919,S16,S2,Red,2
511,475,869,991,S2,S9,Red,1
448,463,776,811,S5,S9,Red,1
507,475,803,811,S8,S9,Red,1
528,475,869,991,S2,S10,Red,1
530,475,869,991,S2,S10,Red,1
543,481,869,991,S2,S10,Red,1
450,463,776,817,S5,S10,Red,1
561,485,811,817,S9,S10,Red,1
570,485,811,817,S9,S10,Red,1
854,560,926,1055,S2,S3,Red,1
867,562,926,1055,S2,S3,Red,1
868,562,926,1055,S2,S3,Red,1
870,562,926,1055,S2,S3,Red,1
892,567,926,1055,S2,S3,Red,1
602,497,898,1023,S2,S6,Red,1
538,477,788,818,S3,S6,Red,1
701,530,908,1035,S2,S5,Red,1
717,533,908,1035,S2,S5,Red,1
775,544,908,1035,S2,S5,Red,1
427,460,776,825,S5,S11,Red,1
455,465,776,825,S5,S11,Red,1
564,485,811,825,S9,S11,Red,1
898,567,926,1055,S2,S4,Red,1
644,508,898,1023,S2,S7,Red,1
480,467,806,827,S5,S7,Red,1
562,485,898,1023,S2,S8,Red,1
581,490,898,1023,S2,S8,Red,1
636,503,898,1023,S2,S8,Red,1
648,508,898,1023,S2,S8,Red,1
476,467,788,831,S3,S8,Red,1
539,477,818,831,S6,S8,Red,1
666,513,908,1035,S2,S6,Red,1
610,497,801,831,S3,S6,Red,1
612,497,801,831,S3,S6,Red,1
459,465,869,991,S2,S13,Red,1
518,475,869,991,S2,S13,Red,1
497,472,799,836,S7,S13,Red,1
831,556,926,1055,S2,S5,Red,1
855,560,926,1055,S2,S5,Red,1
860,560,926,1055,S2,S5,Red,1
879,563,926,1055,S2,S5,Red,1
913,572,926,1055,S2,S5,Red,1
788,545,908,1035,S2,S7,Red,1
645,508,898,1023,S2,S9,Red,1
657,513,898,1023,S2,S9,Red,1
563,485,788,841,S3,S9,Red,1
575,486,788,841,S3,S9,Red,1
463,466,869,991,S2,S14,Red,1
433,463,776,842,S5,S14,Red,1
513,475,803,842,S8,S14,Red,1
799,551,908,1035,S2,S8,Red,1
809,551,908,1035,S2,S8,Red,1
441,463,869,991,S2,S15,Red,1
525,475,869,991,S2,S15,Red,1
524,475,790,846,S6,S15,Red,1
526,475,788,848,S3,S10,Red,1
620,497,831,848,S8,S10,Red,1
829,553,926,1055,S2,S6,Red,1
531,477,836,850,S5,S6,Red,1
500,472,819,851,S5,S9,Red,1
637,503,898,1023,S2,S11,Red,1
659,513,898,1023,S2,S11,Red,1
579,486,841,854,S9,S11,Red,1
719,533,817,855,S10,S16,Red,1
540,477,818,858,S6,S12,Red,1
689,521,818,859,S3,S7,Red,1
661,513,908,1035,S2,S11,Red,1
730,533,908,1035,S2,S11,Red,1
770,543,908,1035,S2,S11,Red,1
625,502,801,861,S3,S11,Red,1
547,481,831,861,S6,S11,Red,1
252,434,735,862,S3,S2,Red,2
439,463,735,862,S9,S2,Red,2
324,446,735,862,S14,S2,Red,2
468,466,735,862,S15,S2,Red,2
609,497,831,865,S8,S13,Red,1
758,541,908,1035,S2,S12,Red,1
588,490,898,1023,S2,S14,Red,1
622,502,898,1023,S2,S14,Red,1
549,481,831,874,S8,S15,Red,1
816,551,848,874,S10,S15,Red,1
504,475,819,874,S5,S13,Red,1
812,551,926,1055,S2,S10,Red,1
687,521,908,1035,S2,S14,Red,1
568,485,831,879,S6,S14,Red,1
690,521,843,879,S8,S14,Red,1
853,560,926,1055,S2,S11,Red,1
859,560,926,1055,S2,S11,Red,1
880,563,926,1055,S2,S11,Red,1
668,513,818,883,S3,S12,Red,1
793,551,908,1035,S2,S15,Red,1
619,497,861,883,S11,S15,Red,1
650,508,861,883,S11,S15,Red,1
536,477,879,883,S14,S15,Red,1
569,485,831,883,S8,S16,Red,1
551,484,854,883,S11,S16,Red,1
814,551,926,1055,S2,S13,Red,1
676,520,879,890,S11,S13,Red,1
301,441,763,891,S3,S2,Red,2
312,445,763,891,S3,S2,Red,2
345,447,763,891,S14,S2,Red,2
617,497,763,891,S15,S2,Red,2
426,460,869,991,S2,S3,Red,1
485,468,869,991,S2,S3,Red,1
742,536,908,1035,S2,S16,Red,1
762,543,908,1035,S2,S16,Red,1
852,560,926,1055,S2,S14,Red,1
651,513,818,896,S3,S14,Red,1
505,475,836,896,S5,S14,Red,1
573,486,890,896,S13,S14,Red,1
821,553,926,1055,S2,S15,Red,1
908,569,926,1055,S2,S15,Red,1
695,525,818,901,S3,S15,Red,1
537,477,836,901,S5,S15,Red,1
639,503,850,901,S6,S15,Red,1
667,513,879,901,S11,S15,Red,1
393,454,776,901,S3,S2,Red,2
517,475,776,901,S9,S2,Red,2
533,477,776,901,S10,S2,Red,2
681,521,776,901,S15,S2,Red,2
437,463,869,991,S2,S5,Red,1
451,465,869,991,S2,S5,Red,1
474,467,869,991,S2,S5,Red,1
478,467,869,991,S2,S5,Red,1
482,468,869,991,S2,S5,Red,1
713,533,892,908,S3,S5,Red,1
126,420,793,919,S4,S2,Red,2
387,454,793,919,S5,S2,Red,2
520,475,793,919,S6,S2,Red,2
496,472,793,919,S11,S2,Red,2
703,530,793,919,S15,S2,Red,2
488,468,793,919,S16,S2,Red,2
565,485,898,1023,S2,S3,Red,1
614,497,898,1023,S2,S3,Red,1
629,502,898,1023,S2,S3,Red,1
630,502,898,1023,S2,S3,Red,1
631,503,898,1023,S2,S3,Red,1
655,513,898,1023,S2,S3,Red,1
532,477,869,991,S2,S6,Red,1
544,481,869,991,S2,S6,Red,1
684,521,908,1035,S2,S3,Red,1
691,525,908,1035,S2,S3,Red,1
711,533,908,1035,S2,S3,Red,1
735,534,908,1035,S2,S3,Red,1
782,545,908,1035,S2,S3,Red,1
521,475,869,991,S2,S7,Red,1
576,486,908,931,S5,S7,Red,1
506,475,869,991,S2,S8,Red,1
698,525,892,935,S3,S8,Red,1
567,485,908,935,S5,S8,Red,1
574,486,898,1023,S2,S5,Red,1
604,497,898,1023,S2,S5,Red,1
802,551,921,939,S3,S5,Red,1
511,475,869,991,S2,S9,Red,1
541,481,908,943,S5,S9,Red,1
671,520,922,943,S6,S9,Red,1
701,530,908,1035,S2,S5,Red,1
717,533,908,1035,S2,S5,Red,1
775,544,908,1035,S2,S5,Red,1
848,556,931,949,S3,S5,Red,1
900,567,931,949,S3,S5,Red,1
528,475,869,991,S2,S10,Red,1
530,475,869,991,S2,S10,Red,1
543,481,869,991,S2,S10,Red,1
854,560,926,1055,S2,S3,Red,1
867,562,926,1055,S2,S3,Red,1
868,562,926,1055,S2,S3,Red,1
870,562,926,1055,S2,S3,Red,1
892,567,926,1055,S2,S3,Red,1
602,497,898,1023,S2,S6,Red,1
589,490,939,951,S5,S6,Red,1
898,567,926,1055,S2,S4,Red,1
590,490,943,958,S9,S12,Red,1
644,508,898,1023,S2,S7,Red,1
767,543,921,960,S3,S7,Red,1
666,513,908,1035,S2,S6,Red,1
885,564,931,963,S3,S6,Red,1
562,485,898,1023,S2,S8,Red,1
581,490,898,1023,S2,S8,Red,1
636,503,898,1023,S2,S8,Red,1
648,508,898,1023,S2,S8,Red,1
459,465,869,991,S2,S13,Red,1
518,475,869,991,S2,S13,Red,1
599,495,943,965,S9,S13,Red,1
831,556,926,1055,S2,S5,Red,1
855,560,926,1055,S2,S5,Red,1
860,560,926,1055,S2,S5,Red,1
879,563,926,1055,S2,S5,Red,1
913,572,926,1055,S2,S5,Red,1
936,575,949,967,S3,S5,Red,1
955,576,949,967,S3,S5,Red,1
463,466,869,991,S2,S14,Red,1
707,530,935,971,S8,S14,Red,1
788,545,908,1035,S2,S7,Red,1
645,508,898,1023,S2,S9,Red,1
657,513,898,1023,S2,S9,Red,1
750,536,921,973,S3,S9,Red,1
773,544,921,973,S3,S9,Red,1
700,525,951,973,S6,S9,Red,1
441,463,869,991,S2,S15,Red,1
525,475,869,991,S2,S15,Red,1
799,551,908,1035,S2,S8,Red,1
809,551,908,1035,S2,S8,Red,1
669,513,973,981,S9,S10,Red,1
829,553,926,1055,S2,S6,Red,1
982,582,949,982,S3,S6,Red,1
654,513,967,982,S5,S6,Red,1
819,551,931,983,S3,S9,Red,1
607,497,949,983,S5,S9,Red,1
613,497,949,983,S5,S9,Red,1
643,508,949,983,S5,S9,Red,1
741,536,935,984,S8,S16,Red,1
637,503,898,1023,S2,S11,Red,1
659,513,898,1023,S2,S11,Red,1
806,551,921,986,S3,S11,Red,1
426,460,869,991,S2,S3,Red,1
437,463,869,991,S2,S5,Red,1
441,463,869,991,S2,S15,Red,1
451,465,869,991,S2,S5,Red,1
459,465,869,991,S2,S13,Red,1
463,466,869,991,S2,S14,Red,1
474,467,869,991,S2,S5,Red,1
478,467,869,991,S2,S5,Red,1
482,468,869,991,S2,S5,Red,1
485,468,869,991,S2,S3,Red,1
506,475,869,991,S2,S8,Red,1
511,475,869,991,S2,S9,Red,1
518,475,869,991,S2,S13,Red,1
521,475,869,991,S2,S7,Red,1
525,475,869,991,S2,S15,Red,1
528,475,869,991,S2,S10,Red,1
530,475,869,991,S2,S10,Red,1
532,477,869,991,S2,S6,Red,1
543,481,869,991,S2,S10,Red,1
544,481,869,991,S2,S6,Red,1
660,513,967,994,S5,S8,Red,1
670,513,967,994,S5,S8,Red,1
661,513,908,1035,S2,S11,Red,1
730,533,908,1035,S2,S11,Red,1
770,543,908,1035,S2,S11,Red,1
642,508,949,995,S5,S11,Red,1
616,497,960,997,S7,S13,Red,1
789,545,964,997,S8,S13,Red,1
808,551,964,997,S8,S13,Red,1
758,541,908,1035,S2,S12,Red,1
628,502,949,1000,S5,S12,Red,1
1000,585,949,1002,S3,S9,Red,1
694,525,967,1002,S5,S9,Red,1
832,556,982,1002,S6,S9,Red,1
886,564,994,1002,S8,S9,Red,1
588,490,898,1023,S2,S14,Red,1
622,502,898,1023,S2,S14,Red,1
664,513,973,1003,S9,S14,Red,1
731,534,995,1008,S11,S13,Red,1
734,534,995,1008,S11,S13,Red,1
754,541,995,1008,S11,S13,Red,1
812,551,926,1055,S2,S10,Red,1
